29805,33.6687229,-81.6254283
29803,33.4551831,-81.7568253
29006,33.8402335,-81.5377013
29070,33.9227739,-81.4498717
29816,33.5049131,-81.8617063
29822,33.49913,-81.8955
29828,33.5240752,-81.8306334
29829,33.5944907,-81.8442934
29831,33.2797952,-81.8005724
29832,33.8580405,-81.8005724
29834,33.5199743,-81.8422446
29105,33.7885593,-81.5925427
29802,33.5660738,-81.721042
29804,33.5023714,-81.7439728
29809,33.4225882,-81.6856808
29841,33.523077,-81.9425701
29842,33.463853,-81.8879884
29860,33.6030741,-81.9752995
29861,33.508128,-81.9625793
29129,33.7604958,-81.6692532
29124,0.8630953,104.4665072
29137,33.644342,-81.2739073
29146,33.5079122,-81.229853
29847,33.6833936,-81.8442934
29801,33.5857518,-81.7130522
29164,33.6536164,-81.4059186
29851,33.4922085,-81.8115051
29853,33.3898196,-81.4498717
29856,33.3988478,-81.5815776
29801,33.5857518,-81.7130522
29841,33.523077,-81.9425701
40507,38.0468188,-84.4946871
40356,37.895573,-84.564147
40390,37.8690959,-84.6792931
60117,41.9420876,-88.1175456
60180,42.2169612,-88.5275249
72711,36.4044514,-94.0714033
72714,36.4704514,-94.2128337
72715,36.4779621,-94.3051542
72712,36.3840171,-94.2128337
72716,36.3643253,-94.216604
72718,36.270243,-94.2179584
72719,36.3699231,-94.3051542
72722,36.3438006,-94.4284985
72732,36.4356309,-93.9674371
72733,36.4915956,-93.9285613
72734,36.2854705,-94.5418141
72736,36.4167732,-94.5005808
72739,36.4172615,-94.3411001
72745,36.2472546,-94.100217
72747,36.3652122,-94.5779191
72751,36.4628615,-94.1206748
72756,36.3058572,-93.9674371
72757,36.3363314,-94.1256966
72758,36.2989178,-94.1718542
72761,36.1585967,-94.4593791
72768,36.4703811,-94.5108862
72114,34.7587524,-92.2581158
72115,34.78,-92.27
72116,34.8030992,-92.2482705
72117,34.777697,-92.1253854
72118,34.8511873,-92.3320235
72119,34.78,-92.27
72124,34.8142793,-92.2055578
72190,34.78,-92.27
72198,18.9829285,-98.2291591
72199,34.8468777,-92.2679632
60139,41.9283761,-88.0754188
60561,41.7478867,-87.9775787
75115,32.5989444,-96.8565427
75123,32.5882186,-96.8570208
75104,32.5918484,-96.9853474
75106,32.5902813,-96.9350249
75116,48.8636111,2.2764889
75137,32.6350855,-96.9155468
60191,41.9663562,-87.9775787
60101,41.9320859,-88.0020589
60515,41.8132909,-88.0216334
60523,41.831793,-87.9432837
60108,41.9485328,-88.0949609
60143,41.9720763,-88.0216334
40342,37.998648,-84.981754
37160,35.3826611,-86.4592091
37020,35.6202871,-86.357952
37360,35.4535205,-86.2666463
60105,41.95,-87.94
17814,41.2871032,-76.3868797
17815,41.0159555,-76.4331698
17878,41.1716033,-76.3289941
18201,40.9651675,-75.9347113
18202,40.9511721,-76.0217831
18216,40.9425019,-75.9216458
18222,41.0331658,-76.0043731
18224,40.9762996,-75.8650148
18241,40.9445255,-76.1595345
18249,40.9767182,-76.1088001
18255,40.9308915,-75.8185314
18424,41.2450262,-75.4927278
18507,41.3530864,-75.6848074
18603,41.0784557,-76.2942507
18610,41.0851955,-75.5917092
18612,41.3459438,-75.9811564
18615,41.4464993,-75.841775
18617,41.1758358,-76.0798006
18618,41.3700124,-76.0565965
18621,41.2533627,-76.1088001
18622,41.200578,-76.2623945
18634,41.1940762,-76.0275859
18635,41.0389476,-76.2131474
18636,41.4108386,-76.1088001
18640,41.2972495,-75.7487779
18641,41.3309413,-75.7429636
18642,41.3549931,-75.777846
18643,41.3679249,-75.841775
18644,41.328758,-75.8824422
18651,41.2502635,-75.9637413
18655,41.1857878,-76.2015572
18656,41.3434928,-76.2015572
18660,41.0897507,-76.0623979
18661,41.094644,-75.7836589
18701,41.2422944,-75.8897029
18702,41.2130184,-75.7836589
18704,41.2726012,-75.9056753
18705,41.2737475,-75.8359645
18706,41.2164036,-75.9142437
18707,41.1457603,-75.8766333
18708,41.2896604,-75.9637413
18709,41.2873349,-75.8955113
18711,41.2525126,-75.8040022
42303,37.750555,-87.0424393
42301,37.7327263,-87.1821709
30303,33.755711,-84.3883717
30304,33.6599999,-84.39
30305,33.8363126,-84.3857442
30306,33.7845409,-84.3489467
30307,33.7724417,-84.3279093
30308,33.7717008,-84.3726049
30309,33.7971137,-84.3804888
30310,33.7321902,-84.4225186
30311,33.7234034,-84.4750137
30312,33.7440941,-84.377861
30313,33.7657549,-84.39494
30314,33.7539971,-84.412014
30315,33.7026678,-84.3857442
30316,33.723039,-84.3436881
30317,33.7467783,-84.3147572
30318,33.7946333,-84.448772
30319,33.8730946,-84.338429
30324,33.81842,-84.3594626
30326,33.849145,-84.3620913
30327,33.8604722,-84.4277703
30329,33.828105,-84.3279093
30331,33.698565,-84.5431867
30334,33.7476898,-84.3880433
30336,33.7489465,-84.5484275
30337,33.638615,-84.448772
30339,33.8788145,-84.4645184
30340,33.9025669,-84.2542195
30341,33.8992049,-84.3016021
30344,33.6832181,-84.448772
30345,33.8484195,-84.2858121
30349,33.620038,-84.5327038
30354,33.6580771,-84.3857442
30361,33.7877341,-84.3808173
30363,33.7910495,-84.400194
30369,33.803611,-84.478293
46383,41.4613036,-86.9624086
46368,41.596455,-87.1722037
46384,41.44,-87.06
46385,41.4654036,-87.1223362
46304,41.6231139,-87.0424393
46301,41.674721,-86.9793076
46341,41.3071695,-87.202099
46347,41.3021583,-87.0024407
17814,41.2871032,-76.3868797
17815,41.0159555,-76.4331698
17878,41.1716033,-76.3289941
18201,40.9651675,-75.9347113
18202,40.9511721,-76.0217831
18216,40.9425019,-75.9216458
18222,41.0331658,-76.0043731
18224,40.9762996,-75.8650148
18241,40.9445255,-76.1595345
18249,40.9767182,-76.1088001
18255,40.9308915,-75.8185314
18424,41.2450262,-75.4927278
18507,41.3530864,-75.6848074
18603,41.0784557,-76.2942507
18610,41.0851955,-75.5917092
18612,41.3459438,-75.9811564
18615,41.4464993,-75.841775
18617,41.1758358,-76.0798006
18618,41.3700124,-76.0565965
18621,41.2533627,-76.1088001
18622,41.200578,-76.2623945
18634,41.1940762,-76.0275859
18635,41.0389476,-76.2131474
18636,41.4108386,-76.1088001
18640,41.2972495,-75.7487779
18641,41.3309413,-75.7429636
18642,41.3549931,-75.777846
18643,41.3679249,-75.841775
18644,41.328758,-75.8824422
18651,41.2502635,-75.9637413
18655,41.1857878,-76.2015572
18656,41.3434928,-76.2015572
18660,41.0897507,-76.0623979
18661,41.094644,-75.7836589
18701,41.2422944,-75.8897029
18702,41.2130184,-75.7836589
18704,41.2726012,-75.9056753
18705,41.2737475,-75.8359645
18706,41.2164036,-75.9142437
18707,41.1457603,-75.8766333
18708,41.2896604,-75.9637413
18709,41.2873349,-75.8955113
18711,41.2525126,-75.8040022
65201,38.9035809,-92.2433487
65202,39.0272076,-92.3221622
65203,38.8996376,-92.4406387
65255,39.0711591,-92.2039933
65240,39.2601347,-92.1057549
65010,38.7789197,-92.2039933
65279,39.0231203,-92.5197932
65256,39.1488804,-92.4801989
65243,39.2760061,-92.3616203
65284,39.1937096,-92.3221622
65039,38.6936742,-92.2827384
65211,38.9331391,-92.3738037
65212,38.9397583,-92.3283253
65213,-7.8180831,112.6943559
65214,19.5919688,41.830267
65215,38.9505972,-92.3243192
65216,38.9587042,-92.3264763
65217,38.8985501,-92.3338728
65218,38.9538109,-92.367326
65205,38.9659893,-92.374934
65299,38.8214994,-92.2215225
61342,41.537857,-89.1134166
32066,30.0299573,-83.2077645
32008,29.9439274,-82.8855961
32306,30.4407853,-84.2883519
32052,30.4755958,-82.9501558
32096,30.3479501,-82.713132
32053,30.5764318,-83.1220074
38485,35.3255332,-87.7369607
38450,35.1736018,-87.8353278
38425,35.4383325,-87.913867
30004,34.1763063,-84.2910759
30005,34.0952227,-84.2173403
30022,34.029613,-84.238417
30009,34.0716538,-84.3068644
83647,43.1327549,-115.6912313
83623,43.1189937,-115.3509802
83716,43.7044313,-115.7916857
83624,42.8472524,-116.1642025
83627,42.9472326,-115.5144344
83633,43.0584423,-115.2045679
66044,39.0176677,-95.2057909
66046,38.9027081,-95.2162283
66047,38.8851891,-95.3730176
66049,38.9684867,-95.3730176
66025,38.8982572,-95.0806918
66006,38.765734,-95.2475518
66050,39.0378871,-95.4463322
80402,39.7408671,-105.2018568
80127,39.5350229,-105.1492869
30341,33.8992049,-84.3016021
39901,33.8817597,-84.2904682
30366,33.8959149,-84.2984592
14701,42.067239,-79.2676668
14048,42.4916716,-79.3240228
12036,42.5475517,-74.6576091
14722,42.2086974,-79.465027
14723,42.2887222,-79.1322744
14724,42.0655227,-79.6726632
14732,42.2173749,-79.1061609
14740,42.2258603,-79.1887115
13652,44.4292371,-75.2182438
13116,43.0747792,-76.0072749
12832,43.3730213,-73.3001233
13431,43.2156897,-75.0903154
14769,42.374602,-79.4760133
14775,42.22606,-79.7175517
14135,42.4820739,-79.2479342
14781,42.1747399,-79.582819
14784,42.3142521,-79.4028639
14787,42.3200938,-79.5715822
14716,42.3855504,-79.4366324
14718,42.3513327,-79.2789407
14720,42.1099323,-79.2815333
14733,42.1369206,-79.1774268
14062,42.4443691,-79.1322744
14063,42.4226079,-79.3127543
14750,42.0823225,-79.3240228
14757,42.2487385,-79.5378634
14767,42.0490842,-79.4928857
14781,42.1747399,-79.582819
14136,42.5263293,-79.1774268
14782,42.2517785,-79.2563916
14787,42.3200938,-79.5715822
59801,46.8500521,-113.9869641
59802,46.9539821,-113.9120099
59803,46.7696119,-114.0028043
59804,46.8826694,-114.2319873
59808,46.9870522,-114.1335617
59820,46.9478744,-114.5809081
59834,47.0900445,-114.2262826
59821,47.161104,-114.0004401
29846,33.0413908,-81.2312301
59847,46.7192538,-114.5004747
59833,46.6658452,-114.1008763
59825,46.656509,-113.6808648
59832,46.6793985,-113.1980732
59823,46.9782882,-113.5197731
59868,47.3013686,-113.7394389
59826,47.4760083,-113.6038185
59854,47.02393,-113.1165652
59843,46.8159637,-112.9393754
59826,47.4760083,-113.6038185
59833,46.6658452,-114.1008763
65051,38.4505956,-91.7733566
65001,38.309828,-92.0175242
65048,38.3469461,-92.002836
65024,38.618623,-91.7733566
65035,38.3639658,-91.9294681
65058,38.2763142,-92.1253854
65085,38.3926951,-92.0959429
65013,38.2821409,-91.7733566
65054,38.4795145,-91.9392435
65016,38.5748317,-91.8903882
34705,28.6879265,-81.7239979
34711,28.5366442,-81.7130522
34714,28.4001568,-81.7568253
34715,28.6415986,-81.7239979
32726,28.8472701,-81.6802054
32736,28.8934348,-81.4937993
34731,28.8606079,-81.898908
34736,28.4789512,-81.909826
34737,28.7139613,-81.7745168
34797,28.7627335,-81.8115051
32159,28.9177956,-81.8879884
32162,28.9121162,-81.986206
32163,28.8558803,-81.9654549
34748,28.7898508,-81.8770671
34788,28.9124933,-81.8005724
34753,28.5765326,-81.8934484
34715,28.6415986,-81.7239979
34756,28.5925736,-81.6802054
32757,28.7519902,-81.6363869
32778,28.7709788,-81.7568253
32784,28.9533776,-81.7130522
34102,26.132433,-81.7951054
34103,26.1917113,-81.806039
34104,26.1527657,-81.7404134
34105,26.1953879,-81.7677645
34108,26.2448015,-81.8115051
34109,26.2422984,-81.7677645
34110,26.2904551,-81.7896381
34112,26.1237525,-81.7458845
34113,26.0533532,-81.7458845
34114,25.9369686,-81.5596427
34116,26.1916102,-81.7021049
34117,26.1937437,-81.5377013
34119,26.2632309,-81.7239979
34120,26.3369801,-81.5815776
34134,26.3398513,-81.8333656
34138,25.8141417,-81.3674389
34139,25.8174023,-81.422404
34140,25.9258417,-81.6459744
34141,26.0485819,-81.0754657
34142,26.3017834,-81.3839326
34145,25.8728864,-81.6692532
33137,25.8207159,-80.1819268
32621,29.4227355,-82.6267345
32625,29.1905061,-83.0361376
32626,29.4587533,-82.8640623
32693,29.6167806,-82.7994194
34449,29.1039224,-82.713132
32683,29.2720518,-82.7751622
32696,29.4130369,-82.4536115
34498,29.0478221,-82.7455027
23018,37.27,-76.4599999
29432,33.2087007,-80.7879407
29038,33.3553672,-80.9650023
23039,37.6504272,-77.802417
29047,33.547803,-80.5660657
29048,33.3938476,-80.2990246
29059,33.3153375,-80.4326521
29107,33.5119411,-81.1306391
29112,33.6317293,-81.0975397
29115,33.479032,-80.8322428
29116,33.49,-80.86
29118,33.5711678,-80.8765205
29133,33.3765077,-80.7990185
29142,33.4658256,-80.5105028
29146,33.5079122,-81.229853
29163,33.4162446,-80.4437781
80001,39.8,-105.09
80002,39.7907566,-105.0849687
80003,39.8182494,-105.0674317
80004,39.8163023,-105.1200482
80005,39.854992,-105.1317431
80006,39.85,-105.08
80007,39.8514427,-105.1960795
83617,43.920401,-116.4956539
32054,29.9876281,-82.4319405
32061,30.1183392,-82.5077593
32083,30.0910997,-82.2365981
32697,29.9305206,-82.4258444
32420,30.6070739,-85.3756249
32423,30.9616864,-85.0441304
32426,30.9739427,-85.3756249
32431,30.7921062,-85.4169211
32440,30.9339226,-85.5406209
32442,30.6851106,-85.0025539
32443,30.8732375,-85.1271907
32445,30.9663908,-85.1686743
32446,30.876325,-85.2101269
32448,30.670725,-85.2308414
32460,30.7752318,-84.9609464
59701,46.0600227,-112.490614
72143,35.2244528,-91.7344155
72145,35.2526178,-91.7429322
72149,35.2489579,-91.7249897
30030,33.7709887,-84.2963392
30031,33.7752916,-84.3042618
30032,33.7414395,-84.2594861
6470,41.8697929,25.9822747
6482,46.744404,8.6055438
6404,42.0467152,25.5740294
6440,-33.7544642,23.499189
38001,35.8031972,-89.1515476
38006,35.6718949,-89.1134166
38021,35.8792184,-89.1684773
38034,35.8909414,-89.2277026
38337,35.7911956,-89.0083726
38040,35.8921839,-89.4553088
38343,35.8449956,-88.9222277
38050,35.81736,-89.2300802
20001,38.912068,-77.0190228
20002,38.9052763,-76.9815877
20003,38.8831372,-76.9902276
20004,38.8951382,-77.0226217
20005,38.908229,-77.030539
20006,38.897244,-77.0413344
20007,38.9156487,-77.0737149
20008,38.9451658,-77.0622028
20009,38.9191485,-77.0362967
20010,38.9339046,-77.030539
20011,38.9502497,-77.0161436
20012,38.9836326,-77.0391754
20013,38.9,-77.04
20015,38.9656971,-77.0622028
20016,38.9374808,-77.0852258
20017,38.9396261,-76.9902276
20018,38.9274061,-76.9729472
20019,38.8910932,-76.947022
20020,38.8628755,-76.9700669
20024,38.8761083,-77.0190228
20026,38.88546,-77.02612
20029,38.89,-76.95
20030,38.86,-76.97
20032,38.8372336,-77.0161436
20033,38.9,-77.04
20035,38.9,-77.04
20036,38.9080786,-77.0406147
20037,38.9042365,-77.0521289
20038,38.9,-77.03
20039,38.95,-77.02
20040,38.97,-77.03
20041,38.94,-77.4599999
20042,38.92,-76.99
20043,38.9,-77.03
20044,38.89,-77.03
20045,38.8969522,-77.0301791
20046,38.9586812,-77.0883456
20047,38.9586812,-77.0883456
20049,38.8961876,-77.0199633
20050,38.9,-77.04
20051,38.8974019,-77.0262531
20052,38.8993373,-77.0485308
20053,38.8831418,-77.0114097
20055,38.9017633,-77.0205913
20056,38.92,-77.03
20057,38.9079086,-77.0716829
20058,38.92,-76.99
20059,38.9217778,-77.0197426
20060,38.9178427,-77.0218255
20061,38.8993742,-77.0337087
20062,38.9002588,-77.0379098
20063,38.9055673,-77.0466453
20064,38.9369141,-77.0003067
20065,38.9009068,-77.0065169
20066,38.9173104,-76.9937701
20067,38.92,-76.99
20068,38.9,-77.04
20069,38.92,-76.99
20070,38.92,-76.99
20071,38.9047134,-77.0346407
20073,38.8988288,-77.0338265
20074,38.92,-76.99
20075,38.92,-76.99
20076,38.9586812,-77.0883456
20077,38.92,-76.99
20078,38.92,-76.99
20080,38.92,-76.99
20081,38.8997631,-77.0270623
20082,38.92,-76.99
20088,38.94,-77.08
20090,38.92,-76.99
20091,38.9,-77.04
20097,38.89,-77.01
20098,38.9,-77.04
20099,53.5580847,10.0119789
20201,38.8875091,-77.0140967
20202,38.8835686,-77.0280293
20203,38.9055673,-77.0466453
20204,38.8868207,-77.014344
20206,38.92,-76.99
20207,38.92,-76.99
20208,38.8968052,-77.0116017
20210,38.8920292,-77.0136483
20211,38.9002425,-77.0091326
20212,38.8975099,-77.0090063
20213,38.8920292,-77.0136483
20214,38.92,-76.99
20215,38.8920292,-77.0136483
20216,38.8905335,-77.014524
20217,38.8955194,-77.0138942
20218,38.9024742,-77.0449482
20219,38.8830265,-77.0134443
20220,38.8987281,-77.0336768
20221,38.8961876,-77.0281237
20222,38.8973781,-77.0337131
20223,38.9036862,-77.029695
20224,38.8921388,-77.0263838
20226,38.8974442,-77.0296868
20227,38.8904699,-77.0318901
20228,38.8866773,-77.0301791
20229,38.8946642,-77.0298192
20230,38.8914591,-77.035577
20231,42.2162492,9.1345466
20232,38.92,-76.99
20233,38.92,-76.99
20235,38.9145001,-77.046121
20238,38.9,-77.04
20239,38.8997892,-77.0238911
20240,38.8944757,-77.0424139
20241,38.8961326,-77.0514762
20242,38.8619872,-77.030539
20244,38.92,-76.99
20245,38.8904228,-77.0434934
20250,38.8859974,-77.0326981
20251,38.8852466,-77.0246011
20254,38.8831866,-77.0199587
20260,38.8841535,-77.0259568
20261,38.92,-76.99
20262,38.92,-76.99
20265,38.92,-76.99
20266,38.92,-76.99
20268,38.9005992,-77.0255008
20270,38.8982642,-77.0417534
20277,38.92,-76.99
20289,38.8841535,-77.02595
20299,38.9,-77.04
20301,38.8886985,-77.013298
20303,38.8748475,-77.004986
20306,38.9724921,-77.0362968
20307,38.976085,-77.0290995
20310,38.9273849,-77.0125445
20314,38.92,-76.99
20315,48.7699292,30.2154405
20317,38.92,-76.99
20318,38.92,-76.99
20319,38.8669531,-77.0175832
20330,38.86,-77.05
20332,48.7938115,30.2952149
20336,55.395076,24.5246589
20337,55.3766513,24.6383874
20338,59.8564649,10.8213401
20340,38.92,-76.99
20350,38.92,-76.99
20370,38.92,-76.99
20372,38.8959651,-77.0504873
20373,38.858595,-77.0118246
20374,38.8750283,-76.9966445
20375,38.826107,-77.0172233
20380,38.92,-76.99
20388,38.87,-77
20389,38.92,-76.99
20390,38.880052,-76.9941873
20391,38.92,-76.99
20392,38.9237098,-77.0683187
20393,38.92,-76.99
20394,38.92,-76.99
20395,38.86,-76.97
20398,38.92,-76.99
20401,38.899339,-77.0114647
20402,38.8993417,-77.0091334
20403,38.8990652,-77.0091334
20404,38.8993417,-77.0091334
20405,38.8973033,-77.0417571
20406,38.9141469,-77.0434486
20407,38.8863175,-77.0219798
20408,38.892289,-77.0229816
20409,38.92,-76.99
20410,38.8839403,-77.0229816
20411,38.884025,-77.0219753
20412,38.884025,-77.0219753
20413,38.884025,-77.0219753
20414,38.884025,-77.0219753
20415,38.8957815,-77.0440331
20416,38.8848334,-77.0152569
20418,38.8833628,-77.0492504
20419,38.9057088,-77.0368574
20420,38.9003669,-77.0351137
20421,38.9012806,-77.0399886
20422,38.9246554,-77.0111048
20423,38.8832962,-77.0173934
20424,38.9024697,-77.0320008
20425,38.8975934,-77.0240331
20426,38.9015382,-77.0061587
20427,38.9021056,-77.0474514
20428,38.9145001,-77.046121
20429,38.8965501,-77.0395304
20431,38.8991326,-77.0438532
20433,38.8989707,-77.0424139
20434,38.9002425,-77.0393761
20435,38.92,-76.99
20436,38.8965627,-77.0224418
20437,38.9025311,-77.0487527
20439,38.899026,-77.0350759
20440,38.92,-76.99
20441,38.9232985,-77.036559
20442,38.8960824,-77.0175774
20444,38.8975335,-77.0090663
20447,38.92,-76.99
20451,38.8955331,-77.0468217
20453,38.92,-76.99
20456,38.92,-76.99
20460,38.8921433,-77.02825
20463,38.8961921,-77.02592
20468,38.9,-77.04
20469,38.92,-76.99
20470,38.9,-77.04
20472,38.8837532,-77.0170433
20501,38.9,-77.04
20502,38.8967584,-77.0370163
20503,38.8991558,-77.0380148
20504,38.8986921,-77.0387234
20505,38.8972999,-77.0400501
20506,38.8992082,-77.0388156
20507,38.9055893,-77.0050775
20508,38.8973837,-77.0395416
20510,38.8928318,-77.0043625
20515,38.8870943,-77.0082254
20520,38.8943618,-77.04997
20521,38.9452881,-77.0264652
20522,38.8935572,-77.0488931
20523,38.8959708,-77.048216
20524,38.9025769,-77.0334585
20525,38.92,-76.99
20526,38.9039863,-77.0448253
20527,38.9008013,-77.0277306
20530,38.8931743,-77.0251409
20531,38.92,-76.99
20532,38.9040211,-77.0174033
20533,38.901771,-77.033058
20534,38.8938187,-77.0122459
20535,38.8978995,-77.0157837
20536,38.8840649,-77.0269403
20537,38.92,-76.99
20538,38.9013809,-77.0168889
20539,38.92,-76.99
20540,38.8870502,-77.004986
20541,38.8875607,-77.0058199
20542,38.9414618,-77.02784
20543,38.8896189,-77.004986
20544,38.895398,-77.004986
20546,38.8827087,-77.0163235
20547,38.8853807,-77.0186629
20548,38.8993459,-77.0172233
20549,38.8957365,-77.0193827
20550,43.0220585,-2.4703057
20551,38.8929537,-77.0460121
20552,38.8982684,-77.0395359
20553,38.8875143,-77.0229757
20554,38.903228,-77.0460121
20555,38.92,-76.99
20557,38.8875607,-77.0058199
20558,38.9,-77.04
20559,38.8875607,-77.0058199
20560,38.8884795,-77.0262205
20565,38.8896766,-77.0197426
20566,38.889471,-77.0578855
20570,38.92,-76.99
20571,38.900789,-77.0343175
20572,38.9025794,-77.0296951
20573,38.9002425,-77.0091326
20575,38.8991558,-77.0380148
20576,38.8983691,-77.0302237
20577,38.9147402,-76.9878427
20578,38.9,-77.04
20579,38.89485,-77.019963
20580,38.8973781,-77.0337131
20581,38.9047763,-77.0465723
20585,38.8881567,-76.9920275
20586,38.92,-76.99
20590,38.8758538,-77.0030296
20591,38.8877937,-77.0229816
20593,38.8667471,-77.0129044
20594,38.8875143,-77.0229757
20597,38.8881117,-77.0201025
20599,38.8860971,-77.0159462
80213,49.811101,2.382808
80214,39.7376702,-105.0674317
80215,39.747363,-105.1083542
80225,39.72,-105.12
